Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50210271986223XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/08/11,1986:223:15:42:42.28938,1986:223:15:43:08.93975,N,9,9,9,9,9,9,9,9,50,60,90,10,30,49.93589268,133.77552213, 47.46964   (47°28'10.70"N), -83.31269   (83°18'45.68"W), 48.42359   (48°25'24.92"N), -84.22571  (84°13'32.56"W), 48.06774   (48°04'03.86"N), -81.79247   (81°47'32.89"W), 46.85321   (46°51'11.56"N), -84.79965   (84°47'58.74"W), 46.50762 (46°30'27.43"N), -82.43413   (82°26'02.87"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41651   (48°24'59.44"N), -84.99265   (84°59'33.54"S), 48.48364   (48°29'01.10"N), -81.70911   (81°42'32.80"S), 46.42091   (46°25'15.28"N), -84.84434  (84°50'39.62"W), 46.48353   (46°29'00.71"N), -81.68269   (81°40'57.68"S),8101,7411,7411,8101,53,5.324,4.189,3.286,.236,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46964,-83.31269,48.42359,-84.22571,48.06774,-81.79247,46.85321,-84.79965,46.50762,-82.43413,LT50210271986223XXX01,LT50210271986223XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986223XXX01
LT50220271986214XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/08/02,1986:214:15:49:12.80544,1986:214:15:49:39.45475,N,9,9,9,9,9,9,9,9,60,70,60,30,90,51.97975549,131.47685688, 47.47274   (47°28'21.86"N), -84.86565   (84°51'56.34"W), 48.42669   (48°25'36.08"N), -85.77871  (85°46'43.36"W), 48.07083   (48°04'14.99"N), -83.34533   (83°20'43.19"W), 46.85632   (46°51'22.75"N), -86.35270   (86°21'09.72"W), 46.51071 (46°30'38.56"N), -83.98705   (83°59'13.38"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44651   (48°26'47.44"N), -86.40635   (86°24'22.86"S), 48.38637   (48°23'10.93"N), -83.23399   (83°14'02.36"S), 46.52194   (46°31'18.98"N), -86.42765  (86°25'39.54"W), 46.46569   (46°27'56.48"N), -83.36873   (83°22'07.43"S),7831,7131,7131,7831,30,6.424,3.128,5.611,.379,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47274,-84.86565,48.42669,-85.77871,48.07083,-83.34533,46.85632,-86.3527,46.51071,-83.98705,LT50220271986214XXX03,LT50220271986214XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986214XXX03
LT50210271986207XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/07/26,1986:207:15:43:17.03050,1986:207:15:43:43.67906,N,9,9,9,9,9,9,9,9,0,0,0,0,0,53.39443331,129.98471269, 47.47386   (47°28'25.90"N), -83.32789   (83°19'40.40"W), 48.42782   (48°25'40.15"N), -84.24096  (84°14'27.46"W), 48.07195   (48°04'19.02"N), -81.80753   (81°48'27.11"W), 46.85745   (46°51'26.82"N), -84.81498   (84°48'53.93"W), 46.51183 (46°30'42.59"N), -82.44928   (82°26'57.41"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42147   (48°25'17.29"N), -85.00521   (85°00'18.76"S), 48.48894   (48°29'20.18"N), -81.72543   (81°43'31.55"S), 46.42591   (46°25'33.28"N), -84.85641  (84°51'23.08"W), 46.48884   (46°29'19.82"N), -81.69839   (81°41'54.20"S),8091,7411,7411,8091,151,5.397,4.293,3.271,.185,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47386,-83.32789,48.42782,-84.24096,48.07195,-81.80753,46.85745,-84.81498,46.51183,-82.44928,LT50210271986207XXX01,LT50210271986207XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986207XXX01
LT50210271986191XXX02,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/07/10,1986:191:15:43:50.41081,1986:191:15:44:17.05769,N,9,9,9,9,9,9,9,9,0,0,0,0,0,55.94664046,127.82402007, 47.47441   (47°28'27.88"N), -83.34215   (83°20'31.74"W), 48.42837   (48°25'42.13"N), -84.25523  (84°15'18.83"W), 48.07249   (48°04'20.96"N), -81.82178   (81°49'18.41"W), 46.85800   (46°51'28.80"N), -84.82925   (84°49'45.30"W), 46.51238 (46°30'44.57"N), -82.46353   (82°27'48.71"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42091   (48°25'15.28"N), -85.02138   (85°01'16.97"S), 48.48886   (48°29'19.90"N), -81.73761   (81°44'15.40"S), 46.42538   (46°25'31.37"N), -84.87199  (84°52'19.16"W), 46.48877   (46°29'19.57"N), -81.71012   (81°42'36.43"S),8101,7411,7411,8101,148,5.539,4.403,3.36,.208,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47441,-83.34215,48.42837,-84.25523,48.07249,-81.82178,46.858,-84.82925,46.51238,-82.46353,LT50210271986191XXX02,LT50210271986191XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986191XXX02
LT50220271986182PAC04,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1986/07/01,1986:182:15:50:19.46400,1986:182:15:50:46.11019,N,9,9,9,9,9,9,9,9,64.17,69.12,64.27,48.31,74.95,56.90568775,127.5124357, 47.47056   (47°28'14.02"N), -84.89429   (84°53'39.44"W), 48.42451   (48°25'28.24"N), -85.80732  (85°48'26.35"W), 48.06866   (48°04'07.18"N), -83.37404   (83°22'26.54"W), 46.85413   (46°51'14.87"N), -86.38128   (86°22'52.61"W), 46.50854 (46°30'30.74"N), -84.01572   (84°00'56.59"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44397   (48°26'38.29"N), -86.43883   (86°26'19.79"S), 48.38460   (48°23'04.56"N), -83.26249   (83°15'44.96"S), 46.51939   (46°31'09.80"N), -86.45896  (86°27'32.26"W), 46.46386   (46°27'49.90"N), -83.39621   (83°23'46.36"S),7841,7131,7131,7841,34,4.937,3.703,3.265,.216,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47056,-84.89429,48.42451,-85.80732,48.06866,-83.37404,46.85413,-86.38128,46.50854,-84.01572,LT50220271986182PAC04,LT50220271986182PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986182PAC04
LT50210271986175XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/06/24,1986:175:15:44:22.43288,1986:175:15:44:49.07838,N,9,9,9,9,9,9,9,9,0,0,10,0,0,57.38412273,127.7587581, 47.47482   (47°28'29.35"N), -83.35256   (83°21'09.22"W), 48.42878   (48°25'43.61"N), -84.26564  (84°15'56.30"W), 48.07290   (48°04'22.44"N), -81.83217   (81°49'55.81"W), 46.85841   (46°51'30.28"N), -84.83967   (84°50'22.81"W), 46.51279 (46°30'46.04"N), -82.47394   (82°28'26.18"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42048   (48°25'13.73"N), -85.03352   (85°02'00.67"S), 48.48878   (48°29'19.61"N), -81.74978   (81°44'59.21"S), 46.42498   (46°25'29.93"N), -84.88367  (84°53'01.21"W), 46.48869   (46°29'19.28"N), -81.72185   (81°43'18.66"S),8101,7411,7411,8101,132,5.868,4.552,3.703,.231,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47482,-83.35256,48.42878,-84.26564,48.0729,-81.83217,46.85841,-84.83967,46.51279,-82.47394,LT50210271986175XXX01,LT50210271986175XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986175XXX01
LT50220271986166PAC04,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1986/06/15,1986:166:15:50:50.56394,1986:166:15:51:17.20869,N,9,9,9,9,9,9,9,9,31.46,72.91,4.46,44.51,3.97,57.60122335,128.63191628, 47.47650   (47°28'35.40"N), -84.90099   (84°54'03.56"W), 48.43046   (48°25'49.66"N), -85.81410  (85°48'50.76"W), 48.07457   (48°04'28.45"N), -83.38055   (83°22'49.98"W), 46.86010   (46°51'36.36"N), -86.38816   (86°23'17.38"W), 46.51446 (46°30'52.06"N), -84.02235   (84°01'20.46"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44939   (48°26'57.80"N), -86.44283   (86°26'34.19"S), 48.39012   (48°23'24.43"N), -83.26614   (83°15'58.10"S), 46.52481   (46°31'29.32"N), -86.46282  (86°27'46.15"W), 46.46937   (46°28'09.73"N), -83.39975   (83°23'59.10"S),7841,7131,7131,7841,116,4.659,2.976,3.584,.168,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4765,-84.90099,48.43046,-85.8141,48.07457,-83.38055,46.8601,-86.38816,46.51446,-84.02235,LT50220271986166PAC04,LT50220271986166PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986166PAC04
LT50210271986159XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/06/08,1986:159:15:44:52.97869,1986:159:15:45:19.62244,N,9,9,9,9,9,9,9,9,30,20,40,0,0,57.44394143,129.70458471, 47.47251   (47°28'21.04"N), -83.35911   (83°21'32.80"W), 48.42646   (48°25'35.26"N), -84.27216  (84°16'19.78"W), 48.07060   (48°04'14.16"N), -81.83880   (81°50'19.68"W), 46.85609   (46°51'21.92"N), -84.84615   (84°50'46.14"W), 46.51048 (46°30'37.73"N), -82.48052   (82°28'49.87"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.41765   (48°25'03.54"N), -85.03735   (85°02'14.46"S), 48.48603   (48°29'09.71"N), -81.75786   (81°45'28.30"S), 46.42485   (46°25'29.46"N), -84.88757  (84°53'15.25"W), 46.48864   (46°29'19.10"N), -81.72966   (81°43'46.78"S),8091,7401,7401,8091,116,6.283,5.353,3.289,.224,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47251,-83.35911,48.42646,-84.27216,48.0706,-81.8388,46.85609,-84.84615,46.51048,-82.48052,LT50210271986159XXX01,LT50210271986159XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986159XXX01
LT50220271986150XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/05/30,1986:150:15:51:20.16500,1986:150:15:51:46.80813,N,9,9,9,9,9,9,9,9,70,60,60,80,80,56.78226871,131.41761116, 47.47408   (47°28'26.69"N), -84.90443   (84°54'15.95"W), 48.42804   (48°25'40.94"N), -85.81750  (85°49'03.00"W), 48.07217   (48°04'19.81"N), -83.38407   (83°23'02.65"W), 46.85767   (46°51'27.61"N), -86.39152   (86°23'29.47"W), 46.51205 (46°30'43.38"N), -84.02582   (84°01'32.95"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44671   (48°26'48.16"N), -86.44692   (86°26'48.91"S), 48.38769   (48°23'15.68"N), -83.27442   (83°16'27.91"S), 46.52483   (46°31'29.39"N), -86.46673  (86°28'00.23"W), 46.46962   (46°28'10.63"N), -83.40755   (83°24'27.18"S),7831,7121,7121,7831,35,9.707,4.951,8.35,.445,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47408,-84.90443,48.42804,-85.8175,48.07217,-83.38407,46.85767,-86.39152,46.51205,-84.02582,LT50220271986150XXX03,LT50220271986150XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986150XXX03
LT50210271986143XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/05/23,1986:143:15:45:21.57581,1986:143:15:45:48.21831,N,9,9,9,9,9,9,9,9,40,0,50,20,80,55.90870945,132.92459542, 47.48023   (47°28'48.83"N), -83.35587   (83°21'21.13"W), 48.43420   (48°26'03.12"N), -84.26903  (84°16'08.51"W), 48.07829   (48°04'41.84"N), -81.83531   (81°50'07.12"W), 46.86384   (46°51'49.82"N), -84.84315   (84°50'35.34"W), 46.51818 (46°31'05.45"N), -82.47719   (82°28'37.88"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.42573   (48°25'32.63"N), -85.03799   (85°02'16.76"S), 48.49415   (48°29'38.94"N), -81.75392   (81°45'14.11"S), 46.43024   (46°25'48.86"N), -84.88795  (84°53'16.62"W), 46.49407   (46°29'38.65"N), -81.72583   (81°43'32.99"S),8101,7411,7411,8101,114,5.627,4.539,3.325,.217,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.48023,-83.35587,48.4342,-84.26903,48.07829,-81.83531,46.86384,-84.84315,46.51818,-82.47719,LT50210271986143XXX01,LT50210271986143XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986143XXX01
LT50220271986134XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/05/14,1986:134:15:51:47.56625,1986:134:15:52:14.20788,N,9,9,9,9,9,9,9,9,90,90,80,90,80,54.32127935,134.90067517, 47.47819   (47°28'41.48"N), -84.89919   (84°53'57.08"W), 48.43216   (48°25'55.78"N), -85.81232  (85°48'44.35"W), 48.07626   (48°04'34.54"N), -83.37870   (83°22'43.32"W), 46.86179   (46°51'42.44"N), -86.38641   (86°23'11.08"W), 46.51615 (46°30'58.14"N), -84.02053   (84°01'13.91"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.45209   (48°27'07.52"N), -86.44280   (86°26'34.08"S), 48.39281   (48°23'34.12"N), -83.26594   (83°15'57.38"S), 46.52751   (46°31'39.04"N), -86.46279  (86°27'46.04"W), 46.47207   (46°28'19.45"N), -83.39957   (83°23'58.45"S),7841,7131,7131,7841,32,4.578,3.144,3.328,.273,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47819,-84.89919,48.43216,-85.81232,48.07626,-83.3787,46.86179,-86.38641,46.51615,-84.02053,LT50220271986134XXX03,LT50220271986134XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986134XXX03
LT50220271986118XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/04/28,1986:118:15:52:12.75950,1986:118:15:52:39.40000,N,9,9,9,9,9,9,9,9,30,40,10,30,20,50.32620395,138.18399973, 47.47671   (47°28'36.16"N), -84.88758   (84°53'15.29"W), 48.43067   (48°25'50.41"N), -85.80069  (85°48'02.48"W), 48.07478   (48°04'29.21"N), -83.36713   (83°22'01.67"W), 46.86031   (46°51'37.12"N), -86.37475   (86°22'29.10"W), 46.51467 (46°30'52.81"N), -84.00894   (84°00'32.18"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44933   (48°26'57.59"N), -86.43066   (86°25'50.38"S), 48.38985   (48°23'23.46"N), -83.25805   (83°15'28.98"S), 46.52475   (46°31'29.10"N), -86.45109  (86°27'03.92"W), 46.46913   (46°28'08.87"N), -83.39195   (83°23'31.02"S),7831,7131,7131,7831,121,4.297,2.937,3.136,.209,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.47671,-84.88758,48.43067,-85.80069,48.07478,-83.36713,46.86031,-86.37475,46.51467,-84.00894,LT50220271986118XXX03,LT50220271986118XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986118XXX03
LT50220271986102XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/04/12,1986:102:15:52:35.64575,1986:102:15:53:02.28475,N,9,9,9,9,9,9,9,9,30,20,40,40,0,45.12014371,140.86547027, 47.46865   (47°28'07.14"N), -84.87171   (84°52'18.16"W), 48.42259   (48°25'21.32"N), -85.78471  (85°47'04.96"W), 48.06676   (48°04'00.34"N), -83.35152   (83°21'05.47"W), 46.85222   (46°51'07.99"N), -86.35864   (86°21'31.10"W), 46.50663 (46°30'23.87"N), -83.99316   (83°59'35.38"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44115   (48°26'28.14"N), -86.41453   (86°24'52.31"S), 48.38111   (48°22'52.00"N), -83.23843   (83°14'18.35"S), 46.51928   (46°31'09.41"N), -86.43550  (86°26'07.80"W), 46.46312   (46°27'47.23"N), -83.37281   (83°22'22.12"S),7841,7121,7121,7841,40,4.949,3.252,3.731,.438,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46865,-84.87171,48.42259,-85.78471,48.06676,-83.35152,46.85222,-86.35864,46.50663,-83.99316,LT50220271986102XXX03,LT50220271986102XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986102XXX03
LT50210271986095XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/04/05,1986:095:15:46:34.05919,1986:095:15:47:00.69775,N,9,9,9,9,9,9,9,9,70,50,20,90,70,42.57475498,141.86135991, 47.46918   (47°28'09.05"N), -83.31446   (83°18'52.06"W), 48.42312   (48°25'23.23"N), -84.22747  (84°13'38.89"W), 48.06729   (48°04'02.24"N), -81.79425   (81°47'39.30"W), 46.85275   (46°51'09.90"N), -84.80140   (84°48'05.04"W), 46.50716 (46°30'25.78"N), -82.43590   (82°26'09.24"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.41382   (48°24'49.75"N), -84.99244   (84°59'32.78"S), 48.48092   (48°28'51.31"N), -81.71313   (81°42'47.27"S), 46.42091   (46°25'15.28"N), -84.84434  (84°50'39.62"W), 46.48351   (46°29'00.64"N), -81.68660   (81°41'11.76"S),8091,7401,7401,8091,60,6.233,5.268,3.332,.343,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46918,-83.31446,48.42312,-84.22747,48.06729,-81.79425,46.85275,-84.8014,46.50716,-82.4359,LT50210271986095XXX01,LT50210271986095XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986095XXX01
LT50220271986086XXX03,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1986/03/27,1986:086:15:52:56.23338,1986:086:15:53:22.87113,N,9,9,9,9,9,9,9,9,30,10,0,70,50,39.15397347,143.00731198, 47.46787   (47°28'04.33"N), -84.84796   (84°50'52.66"W), 48.42181   (48°25'18.52"N), -85.76095  (85°45'39.42"W), 48.06598   (48°03'57.53"N), -83.32780   (83°19'40.08"W), 46.85143   (46°51'05.15"N), -86.33486   (86°20'05.50"W), 46.50585 (46°30'21.06"N), -83.96942   (83°58'09.91"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44103   (48°26'27.71"N), -86.39019   (86°23'24.68"S), 48.38032   (48°22'49.15"N), -83.21417   (83°12'51.01"S), 46.51916   (46°31'08.98"N), -86.41203  (86°24'43.31"W), 46.46237   (46°27'44.53"N), -83.34941   (83°20'57.88"S),7841,7121,7121,7841,38,6.014,4.622,3.847,.498,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46787,-84.84796,48.42181,-85.76095,48.06598,-83.3278,46.85143,-86.33486,46.50585,-83.96942,LT50220271986086XXX03,LT50220271986086XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986086XXX03
LT50210271986079PAC02,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1986/03/20,1986:079:15:46:53.86469,1986:079:15:47:20.50200,N,9,9,9,9,9,9,9,9,34.07,41.44,33.55,36.64,24.67,36.43382704,143.84958675, 47.46281   (47°27'46.12"N), -83.29177   (83°17'30.37"W), 48.41674   (48°25'00.26"N), -84.20470  (84°12'16.92"W), 48.06095   (48°03'39.42"N), -81.77177   (81°46'18.37"W), 46.84635   (46°50'46.86"N), -84.77852   (84°46'42.67"W), 46.50081 (46°30'02.92"N), -82.41329   (82°24'47.84"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.40914   (48°24'32.90"N), -84.97179   (84°58'18.44"S), 48.47567   (48°28'32.41"N), -81.68870   (81°41'19.32"S), 46.41618   (46°24'58.25"N), -84.82449  (84°49'28.16"W), 46.47825   (46°28'41.70"N), -81.66309   (81°39'47.12"S),8101,7401,7401,8101,33,4.765,3.405,3.334,.308,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46281,-83.29177,48.41674,-84.2047,48.06095,-81.77177,46.84635,-84.77852,46.50081,-82.41329,LT50210271986079PAC02,LT50210271986079PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986079PAC02
LT50220271986054PAC05,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1986/02/23,1986:054:15:53:35.73050,1986:054:15:54:02.36575,N,9,9,9,9,9,9,9,9,16.5,6.91,11.56,38.45,9.06,26.99771394,146.79812142, 47.45712   (47°27'25.63"N), -84.81107   (84°48'39.85"W), 48.41104   (48°24'39.74"N), -85.72392  (85°43'26.11"W), 48.05528   (48°03'19.01"N), -83.29125   (83°17'28.50"W), 46.84064   (46°50'26.30"N), -86.29765   (86°17'51.54"W), 46.49513 (46°29'42.47"N), -83.93265   (83°55'57.54"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.43003   (48°25'48.11"N), -86.35382   (86°21'13.75"S), 48.36834   (48°22'06.02"N), -83.17860   (83°10'42.96"S), 46.50817   (46°30'29.41"N), -86.37696  (86°22'37.06"W), 46.45047   (46°27'01.69"N), -83.31505   (83°18'54.18"S),7841,7121,7121,7841,72,8.932,6.656,5.957,.33,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45712,-84.81107,48.41104,-85.72392,48.05528,-83.29125,46.84064,-86.29765,46.49513,-83.93265,LT50220271986054PAC05,LT50220271986054PAC05,http://earthexplorer.usgs.gov/download/options/5440/LT50220271986054PAC05
LT50210271986047XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/02/16,1986:047:15:47:34.54313,1986:047:15:48:01.17788,N,9,9,9,9,9,9,9,9,0,0,0,0,0,24.62307206,147.70118895, 47.46280   (47°27'46.08"N), -83.26418   (83°15'51.05"W), 48.41673   (48°25'00.23"N), -84.17711  (84°10'37.60"W), 48.06094   (48°03'39.38"N), -81.74418   (81°44'39.05"W), 46.84634   (46°50'46.82"N), -84.75093   (84°45'03.35"W), 46.50080 (46°30'02.88"N), -82.38570   (82°23'08.52"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41025   (48°24'36.90"N), -84.93944   (84°56'21.98"S), 48.47583   (48°28'32.99"N), -81.66029   (81°39'37.04"S), 46.41722   (46°25'01.99"N), -84.79332  (84°47'35.95"W), 46.47840   (46°28'42.24"N), -81.63573   (81°38'08.63"S),8091,7401,7401,8091,35,5.043,4.209,2.777,.294,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4628,-83.26418,48.41673,-84.17711,48.06094,-81.74418,46.84634,-84.75093,46.5008,-82.3857,LT50210271986047XXX01,LT50210271986047XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986047XXX01
LT50210271986031XXX01,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1986/01/31,1986:031:15:47:56.99544,1986:031:15:48:23.62925,N,9,9,9,9,9,9,9,9,0,0,0,0,0,19.99474356,149.92777381, 47.46468   (47°27'52.85"N), -83.26742   (83°16'02.71"W), 48.41861   (48°25'07.00"N), -84.18037  (84°10'49.33"W), 48.06281   (48°03'46.12"N), -81.74736   (81°44'50.50"W), 46.84823   (46°50'53.63"N), -84.75423   (84°45'15.23"W), 46.50267 (46°30'09.61"N), -82.38892   (82°23'20.11"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.41011   (48°24'36.40"N), -84.94349   (84°56'36.56"S), 48.47579   (48°28'32.84"N), -81.66841   (81°40'06.28"S), 46.41709   (46°25'01.52"N), -84.79722  (84°47'49.99"W), 46.47836   (46°28'42.10"N), -81.64355   (81°38'36.78"S),8081,7401,7401,8081,79,6.132,4.812,3.801,.284,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46468,-83.26742,48.41861,-84.18037,48.06281,-81.74736,46.84823,-84.75423,46.50267,-82.38892,LT50210271986031XXX01,LT50210271986031XXX01,http://earthexplorer.usgs.gov/download/options/5440/LT50210271986031XXX01
